"est_escapement","optim_speed","cap_beta1","cap_beta2","surv_beta1","surv_beta2","loglik","model","AIC","AICc","QAIC","QAICC","c_hat","delta_AIC","delta_AICc","AIC_weight","AICc_weight"
61097.3675386046,33.0485680103302,-0.723400717366471,-0.848851691091149,0.0776104178763452,0.41731166781205,873.123821041134,"capture related to sex and survival related to sex",1754.24764208227,1754.24980062741,1754.24764208227,1754.24980062741,1,0,0,0.800164618972707,0.800164618972707
58563.0188710931,37.1431019306183,-0.856311756827981,-0.491136467852524,0.110585126493599,0.110585126493599,874.924839819326,"capture related to sex and constant survival rate",1757.84967963865,1757.85183818379,1757.84967963865,1757.85183818379,1,3.6020375563844,3.6020375563844,0.132131640483012,0.132131640483012
59569.487619975,65.3767070770264,-0.841849579692528,-0.510102753286944,-1.46598274155237,0.00218169253844494,875.887432610352,"capture related to sex and survival related to length",1759.7748652207,1759.77702376585,1759.7748652207,1759.77702376585,1,5.52722313843719,5.52722313843719,0.0504612598900986,0.0504612598900986
57572.6318613363,77.0667519569397,-0.529109170080054,-0.529109170080054,-0.429623605415331,0.000856191380097431,878.11179510945,"constant capture rate and survival related the length",1764.2235902189,1764.22574876404,1764.2235902189,1764.22574876404,1,9.97594813663227,9.97594813663227,0.00545669563719221,0.00545669563719221
57500.0636080289,42.7625160217285,-0.531302017913245,-0.531302017913245,0.271181018651459,-0.112169392412138,878.620637613529,"constant capture rate and survival related the sex",1765.24127522706,1765.2434337722,1765.24127522706,1765.2434337722,1,10.9936331447896,10.9936331447896,0.00328051659286913,0.00328051659286913
58565.9037573797,89.5170929431915,-2.00569571499618,0.00122121159307575,0.285804923016405,-0.127195487642916,878.649132811543,"capture related to length and survival related to sex",1765.29826562309,1765.30042416823,1765.29826562309,1765.30042416823,1,11.0506235408191,11.0506235408191,0.00318835691300007,0.00318835691300007
58748.8722091322,55.2391209602356,-1.85547628936069,0.00100852337328366,0.119611564606941,0.119611564606941,878.84496823857,"capture related to length and constant survival rate",1765.68993647714,1765.69209502228,1765.68993647714,1765.69209502228,1,11.4422943948714,11.4422943948714,0.00262129975060606,0.00262129975060606
57543.9922631391,30.45840716362,-0.531052698358962,-0.531052698358962,0.111583481297041,0.111583481297042,878.929781827404,"constant capture and survival rates",1765.85956365481,1765.86172219995,1765.85956365481,1765.86172219995,1,11.611921572541,11.611921572541,0.00240814488528637,0.00240814488528637
59690.2730003249,80.270721912384,-0.946762365737278,-0.000201974140815368,-1.6673876674345,0.00248474054136223,881.055286163328,"capture related to length and survival related to length",1770.11057232666,1770.1127308718,1770.11057232666,1770.1127308718,1,15.8629302443887,15.8629302443887,0.000287466875228538,0.000287466875228538
